Kepler ID,KOI Name,Discovery Quarter,Kepler Disposition,RA (J2000),Dec (J2000),Period,Transit Depth,Duration,Semi-major Axis,Eccentricity,r/R,a/R,Planet Radius,Teq,Teff,log(g),Stellar Radius,Stellar Mass,KOI count,Binary Discrimination
9834040,K01998.01,6,CANDIDATE,19 32 34.673,+46 39 58.47,6.77,546,3.22,0.07,0,0.03,6.48,3,1028,6210,4.47,1.01,1.1,1,1.21
8802693,K02000.01,6,CANDIDATE,18 56 43.989,+45 04 26.76,26.41,1047,2.96,0.17,0,0.03,65,2.5,526,5482,4.59,0.79,0.89,1,1.26
6061773,K02001.01,6,CANDIDATE,19 48 05.061,+41 22 37.82,8.28,182,2.41,0.08,0,0.01,25,2.4,1086,5119,3.89,1.8,0.92,1,0.11
10024701,K02002.01,6,CANDIDATE,19 47 01.377,+46 59 53.85,14.38,228,3,0.12,0,0.01,37,1.39,747,5990,4.51,0.93,1.03,1,0.44
12154526,K02004.01,6,CANDIDATE,19 14 35.105,+50 47 20.32,56.19,387,6.62,0.28,0,0.02,33,2.17,463,5760,4.47,0.93,0.94,3,1.56
12154526,K02004.02,6,CANDIDATE,19 14 35.105,+50 47 20.32,3.19,68.5,2.75,0.04,0,0.01,4.6,0.89,1205,,,0.93,,3,1
12154526,K02004.03,6,CANDIDATE,19 14 35.105,+50 47 20.32,1.72,37.2,1.9,0.03,0,0.01,1.29,0.83,1480,,,0.93,,3,0.62
6665512,K02005.01,6,CANDIDATE,18 47 35.603,+42 09 56.85,6.92,562,4.57,0.06,0,0.03,6.77,1.67,637,4557,4.67,0.61,0.64,1,2.64
10525027,K02006.01,6,CANDIDATE,19 09 23.218,+47 46 22.66,3.27,260,1.73,0.04,0,0.02,11.3,0.88,685,4025,4.74,0.52,0.55,1,1.2
11069176,K02007.02,6,CANDIDATE,18 51 41.997,+48 37 35.00,21.13,174,3.82,0.15,0,0.01,27.4,1.52,705,6064,4.41,1.05,1.03,2,1.36
2449431,K02009.01,6,CANDIDATE,19 31 05.757,+37 47 51.69,86.75,556,9.18,0.38,0,0.02,73.7,2.2,414,5890,4.46,0.97,0.98,1,12.73
5631630,K02010.01,6,CANDIDATE,19 40 37.947,+40 53 55.86,25.96,296,6.22,0.19,0,0.02,21.1,2.5,797,6797,4.31,1.33,1.31,1,0.49
5384079,K02011.01,6,CANDIDATE,19 49 01.208,+40 32 54.13,7.06,122,1.99,0.08,0,0.01,10.35,1.47,1060,6361,4.43,1.08,1.16,2,4.6
5384079,K02011.02,6,CANDIDATE,19 49 01.208,+40 32 54.13,17.27,82.3,5.2,0.14,0,0.01,25,0.99,789,,,1.08,,2,0.51
9839821,K02012.01,6,CANDIDATE,19 41 22.251,+46 36 08.14,34.85,790,5.41,0.21,0,0.03,34,2.71,530,5836,4.54,0.88,0.99,1,1.34
4056616,K02013.01,6,CANDIDATE,19 25 40.474,+39 07 38.71,2.41,199,1.33,0.03,0,0.01,9.2,0.86,815,4286,4.71,0.56,0.59,1,2.02
6707908,K02014.01,6,CANDIDATE,19 44 12.100,+42 06 47.66,2.47,620,1.48,0.04,0,0.03,8.2,2.4,1240,5669,4.54,0.86,0.93,1,4.75
8492026,K02016.01,6,CANDIDATE,19 22 24.272,+44 33 22.97,4.31,251,4.07,0.05,0,0.02,6.8,1.5,1072,5866,4.55,0.91,1.06,1,3.27
8750043,K02017.01,6,CANDIDATE,19 21 56.821,+44 55 57.44,2.3,174,1.7,0.03,0,0.01,6.3,1.31,1306,5782,4.52,0.89,0.96,1,3.42
9973109,K02018.01,6,CANDIDATE,19 58 06.240,+46 53 57.34,27.5,545,4.82,0.17,0,0.02,36,2.5,617,5707,4.36,1.03,0.9,2,3.41
6226290,K02019.01,6,CANDIDATE,19 49 48.516,+41 33 29.26,14.09,843,4.22,0.11,0,0.03,21.2,2.7,715,5831,4.54,0.88,0.99,1,1.25
9349482,K02020.01,6,CANDIDATE,19 38 22.991,+45 52 30.11,110.97,1324,13.42,0.39,0,0.04,37,2.6,254,4580,4.67,0.62,0.65,1,0.04
6356207,K02021.01,6,CANDIDATE,19 16 52.852,+41 42 23.32,3.76,588,2.03,0.04,0,0.02,12.7,1.57,821,4883,4.74,0.64,0.82,1,0.14
8564674,K02022.01,6,CANDIDATE,19 34 42.356,+44 36 56.10,5.93,381,2.49,0.06,0,0.02,14.6,1.88,989,5934,4.52,0.91,1.02,2,1.09
8564674,K02022.02,6,CANDIDATE,19 34 42.356,+44 36 56.10,12.25,481,3.31,0.11,0,0.02,23.6,2.09,772,5934,4.52,0.91,1.02,2,1.98
8578780,K02023.01,6,CANDIDATE,19 51 48.999,+44 40 02.93,13.59,648,3.8,0.1,0,0.02,27,2.2,690,5368,4.45,0.88,0.81,1,0.33
4544907,K02024.01,6,CANDIDATE,19 04 06.042,+39 37 51.36,46.88,444,9.34,0.25,0,0.02,30.7,2.3,525,5837,4.38,1.04,0.95,1,2.14
4636578,K02025.01,6,CANDIDATE,19 01 40.708,+39 42 21.99,17.85,425,5.96,0.14,0,0.02,12.9,3.1,850,6234,4.24,1.33,1.13,3,5.76
4636578,K02025.02,6,CANDIDATE,19 01 40.708,+39 42 21.99,26.14,337,6.91,0.18,0,0.02,16.6,2.8,747,6234,4.24,1.33,1.13,3,1.6
4636578,K02025.03,6,CANDIDATE,19 01 40.708,+39 42 21.99,11.19,121,5.12,0.1,0,0.01,9.4,1.64,993,6234,4.24,1.33,1.13,3,0.29
11923284,K02026.01,6,CANDIDATE,19 44 55.203,+50 16 30.83,2.76,212,2.04,0.04,0,0.01,9.4,1.94,1595,6424,4.28,1.3,1.18,1,0.93
7102316,K02028.01,6,CANDIDATE,19 05 48.648,+42 39 28.36,57.25,1469,6.06,0.28,0,0.04,71,3.2,431,5629,4.54,0.85,0.92,3,1.36
7102316,K02028.02,6,CANDIDATE,19 05 48.648,+42 39 28.36,37.05,998,4.95,0.21,0,0.03,53,2.7,498,5629,4.54,0.85,0.92,3,4.95
7102316,K02028.03,6,CANDIDATE,19 05 48.648,+42 39 28.36,142.55,814,8.4,0.52,0,0.03,133,2.4,318,,,0.85,,3,0.79
9489524,K02029.01,6,CANDIDATE,19 59 35.164,+46 03 07.10,16.33,290,2.16,0.12,0,0.02,36,1.38,572,5227,4.63,0.73,0.83,4,2.22
9489524,K02029.02,6,CANDIDATE,19 59 35.164,+46 03 07.10,10.06,138,2.92,0.09,0,0.01,26.2,0.82,669,5227,4.63,0.73,0.83,4,1.24
9489524,K02029.03,6,CANDIDATE,19 59 35.164,+46 03 07.10,6.89,74,2.45,0.07,0,0.01,19,0.63,761,,,0.73,,4,0.74
9489524,K02029.04,6,CANDIDATE,19 59 35.164,+46 03 07.10,4.79,61.9,2.36,0.05,0,0.01,12,0.6,859,,,0.73,,4,0.88
5940165,K02031.01,6,CANDIDATE,18 55 35.859,+41 13 17.80,9.3,638,1.91,0.07,0,0.03,28,1.58,554,4451,4.69,0.59,0.62,1,2.11
2985767,K02032.01,6,CANDIDATE,19 22 06.423,+38 08 34.72,14.08,192,1.33,0.11,0,0.01,61,1.26,686,5530,4.51,0.86,0.87,1,0.59
2304320,K02033.01,6,CANDIDATE,19 26 57.993,+37 41 20.18,16.54,371,2.82,0.12,0,0.02,30,1.51,560,5176,4.64,0.71,0.81,1,3.41
3657758,K02034.01,6,CANDIDATE,19 38 02.703,+38 47 25.80,3.61,1273,1.74,0.05,0,0.03,14.6,3.2,1053,5443,4.55,0.89,1.01,2,3.05
3657758,K02034.02,6,CANDIDATE,19 38 02.703,+38 47 25.80,2.37,269,2.57,0.04,0,0.02,6,1.5,1209.6,,,0.89,,2,0.18
9790806,K02035.01,6,CANDIDATE,19 55 27.978,+46 30 08.06,1.93,467,1.62,0.03,0,0.02,6,2.64,1543,5654,4.29,1.11,0.89,1,2.67
6382217,K02036.01,6,CANDIDATE,19 47 25.591,+41 45 29.44,8.41,789,2.26,0.07,0,0.03,25,1.51,510,4090,4.74,0.53,0.55,2,2
6382217,K02036.02,6,CANDIDATE,19 47 25.591,+41 45 29.44,5.8,328,1.97,0.05,0,0.02,19.7,0.98,575,4090,4.74,0.53,0.55,2,1.38
9634821,K02037.01,6,CANDIDATE,18 57 22.258,+46 18 59.58,73.76,1874,2.79,0.34,0,0.04,144,5.4,391,4836,4.3,1.14,0.95,3,0.38
9634821,K02037.02,6,CANDIDATE,18 57 22.258,+46 18 59.58,5.48,551,1.47,0.06,0,0.02,25,2.7,929,4836,4.3,1.14,0.95,3,
9634821,K02037.03,6,CANDIDATE,18 57 22.258,+46 18 59.58,8.56,636,1.44,0.08,0,0.03,34,3,800,4836,4.3,1.14,0.95,3,2.24
8950568,K02038.01,6,CANDIDATE,19 23 53.621,+45 17 25.16,8.31,373,3.85,0.08,0,0.02,7.36,1.99,814,5666,4.57,0.84,0.94,4,1.3
8950568,K02038.02,6,CANDIDATE,19 23 53.621,+45 17 25.16,12.51,451,4.37,0.1,0,0.02,9.67,2.2,712,5666,4.57,0.84,0.94,4,2.34
8950568,K02038.03,6,CANDIDATE,19 23 53.621,+45 17 25.16,17.91,225,4.71,0.13,0,0.02,12.29,1.56,632,5666,4.57,0.84,0.94,4,3.15
8950568,K02038.04,6,CANDIDATE,19 23 53.621,+45 17 25.16,25.22,241,5.31,0.17,0,0.02,15.44,1.61,563,5666,4.57,0.84,0.94,4,1.02
8804845,K02039.01,6,CANDIDATE,19 01 32.981,+45 02 56.58,5.43,252,2.94,0.06,0,0.02,5,1.7,919,5597,4.58,0.82,0.92,2,0.39
8804845,K02039.02,6,CANDIDATE,19 01 32.981,+45 02 56.58,0.76,82,1.01,0.02,0,0.01,4,0.81,1771,,,0.82,,2,1
10480915,K02040.01,6,CANDIDATE,19 43 10.122,+47 36 00.36,19.59,500,1.63,0.14,0,0.02,71,2.2,675,6006,4.51,0.94,1.04,1,2.15
9111849,K02042.01,6,CANDIDATE,19 55 00.044,+45 27 59.04,63.07,812,7.07,0.36,0,0.03,25.1,9.5,779,6634,3.82,2.6,1.61,1,1.83
3448130,K02043.01,6,CANDIDATE,19 30 21.072,+38 31 19.31,78.55,618,8.88,0.36,0,0.02,57,2.4,426,6005,4.51,0.94,1.04,1,0.08
9656252,K02044.01,6,CANDIDATE,19 38 35.559,+46 23 32.50,16.92,1066,4.38,0.13,0,0.03,19.8,3.4,689,5805,4.51,0.95,1.07,1,0.02
6026438,K02045.01,6,CANDIDATE,19 03 00.352,+41 20 08.30,5.48,662,2.48,0.05,0,0.02,16.8,1.55,699,4612,4.66,0.63,0.65,2,1.88
6026438,K02045.02,6,CANDIDATE,19 03 00.352,+41 20 08.30,24.21,503,3.28,0.14,0,0.02,45,1.46,427,4612,4.66,0.63,0.65,2,2.27
10663396,K02046.01,6,CANDIDATE,19 23 55.042,+47 59 20.39,23.9,338,15.94,0.17,0,0.02,11.7,2.21,666,5556,4.29,1.23,1.07,1,9.51
11457726,K02047.01,6,CANDIDATE,19 32 46.890,+49 18 59.41,6.22,174,3.21,0.07,0,0.01,12.5,1.72,1218,6582,4.33,1.25,1.23,1,4.19
8956206,K02048.01,6,CANDIDATE,19 32 13.923,+45 14 55.76,6.18,632,2.03,0.06,0,0.02,23.78,1.74,775,5153,4.64,0.71,0.81,2,4.1
9649706,K02049.01,6,CANDIDATE,19 28 10.650,+46 19 44.50,1.57,138,2.94,0.03,0,0.01,3.03,1.35,1713,6292,4.43,1.07,1.13,1,0.91
7265298,K02051.01,6,CANDIDATE,19 03 11.873,+42 48 42.40,25.76,590,7.4,0.18,0,0.03,16.1,2.82,634,5929,4.45,1.03,1.09,2,0.18
7265298,K02051.02,6,CANDIDATE,19 03 11.873,+42 48 42.40,11.03,184,5.15,0.1,0,0.01,9.13,1.59,841,5929,4.45,1.03,1.09,2,1.77
3248501,K02052.01,6,CANDIDATE,19 38 47.454,+38 21 50.97,4.22,1026,1.45,0.05,0,0.04,10.4,4.1,1232,6282,4.45,1.05,1.13,1,0.08
2307415,K02053.01,6,CANDIDATE,19 29 41.060,+37 40 58.15,13.12,192,3.64,0.11,0,0.01,22.6,1.71,901,6310,4.34,1.19,1.13,2,0.51
2307415,K02053.02,6,CANDIDATE,19 29 41.060,+37 40 58.15,4.61,147,2.95,0.06,0,0.01,11.2,1.45,1280,6310,4.34,1.19,1.13,2,5.49
3128552,K02055.01,6,CANDIDATE,19 36 36.650,+38 13 58.94,8.68,524,3.63,0.08,0,0.02,18.6,1.94,819,5747,4.56,0.86,0.96,4,2.85
3128552,K02055.02,6,CANDIDATE,19 36 36.650,+38 13 58.94,4.03,265,2.86,0.05,0,0.02,8,1.49,1061,,,0.86,,4,0.88
3128552,K02055.03,6,CANDIDATE,19 36 36.650,+38 13 58.94,2.5,180,2.39,0.04,0,0.01,7,1.17,1242,,,0.86,,4,0.15
3128552,K02055.04,6,CANDIDATE,19 36 36.650,+38 13 58.94,6.13,158,2.66,0.07,0,0.01,17,1.1,922,,,0.86,,4,1
10134152,K02056.01,6,CANDIDATE,19 16 15.439,+47 07 02.71,39.31,468,5.87,0.23,0,0.03,21.3,2.56,545,6069,4.5,0.96,1.06,1,2.62
9573685,K02057.01,6,CANDIDATE,18 57 54.368,+46 15 09.28,5.95,394,2.14,0.05,0,0.02,15.7,1.12,568,4079,4.74,0.53,0.55,1,3.67
10329835,K02058.01,6,CANDIDATE,19 10 00.278,+47 28 09.37,1.52,339,1.42,0.02,0,0.02,4.9,1.11,890,4048,4.74,0.52,0.55,1,0.57
12301181,K02059.01,6,CANDIDATE,19 10 21.621,+51 03 38.05,6.15,150,2.71,0.06,0,0.01,17.4,0.8,717,4790,4.63,0.67,0.69,2,2.41
12301181,K02059.02,6,CANDIDATE,19 10 21.621,+51 03 38.05,2.19,38,2.14,0.03,0,0.01,1.79,0.6,1012,,,0.67,,2,0.01
9279354,K02060.01,6,CANDIDATE,19 24 53.840,+45 46 41.13,2.8,689,1.03,0.03,0,0.03,13.1,1.99,933,4781,4.63,0.67,0.69,1,2.25
12061969,K02061.02,6,CANDIDATE,19 26 38.284,+50 35 01.97,1.09,154,1.46,0.02,0,0.01,3,1,1335,,,0.69,,2,0.31
6774880,K02062.01,6,CANDIDATE,19 24 08.071,+42 16 04.30,34.35,637,4.23,0.21,0,0.02,60,2.5,574,6074,4.49,0.97,1.06,1,1.68
7449541,K02063.01,6,CANDIDATE,19 32 48.142,+43 03 00.15,3.01,288,4.18,0.04,0,0.02,3.76,1.57,1158,5708,4.56,0.85,0.95,1,2.82
2579043,K02064.01,6,CANDIDATE,19 28 32.461,+37 53 22.64,6.31,338,5.12,0.07,0,0.02,6.93,2.11,1090,6318,4.43,1.07,1.14,1,0.13
6342333,K02065.01,6,CANDIDATE,18 51 27.166,+41 47 48.05,80.23,1007,4.09,0.35,0,0.39,36,38,393,5656,4.51,0.88,0.91,1,
3239671,K02066.01,6,CANDIDATE,19 30 21.995,+38 23 58.77,147.97,1370,6.9,0.56,0,0.03,169,3.5,347,6034,4.51,0.95,1.05,1,0.77
9304101,K02067.01,6,CANDIDATE,19 58 11.880,+45 46 11.10,13.25,153,4.23,0.12,0,0.01,23.2,2.87,1097,5570,3.79,2.35,1.24,1,1.13
11360571,K02069.01,6,CANDIDATE,19 45 51.475,+49 10 58.47,77.26,657,11.51,0.37,0,0.03,23.8,3.63,473,6096,4.37,1.13,1.09,1,2.02
6035124,K02071.01,6,CANDIDATE,19 17 46.685,+41 19 03.94,3.86,128,2,0.05,0,0.01,8.6,2,1372,5413,4.01,1.55,0.91,1,3.39
12058147,K02072.01,6,CANDIDATE,19 17 26.082,+50 35 54.53,1.54,85,2.79,0.03,0,0.01,2.59,1.02,1630,6125,4.48,0.98,1.08,1,1.33
8164257,K02073.01,6,CANDIDATE,19 24 58.345,+44 00 31.39,49.5,1016,5.86,0.24,0,0.03,66,2.2,383,4978,4.58,0.72,0.73,3,3.43
8164257,K02073.02,6,CANDIDATE,19 24 58.345,+44 00 31.39,6.48,526,2.62,0.06,0,0.02,17.1,1.7,755,4978,4.58,0.72,0.73,3,2.87
8164257,K02073.03,6,CANDIDATE,19 24 58.345,+44 00 31.39,16.86,762,2.08,0.12,0,0.03,32.4,2.4,547,4978,4.58,0.72,0.73,3,0.27
8866137,K02074.01,6,CANDIDATE,18 52 38.870,+45 11 53.92,33.42,1110,4.31,0.19,0,0.03,57,2.3,436,5121,4.65,0.7,0.8,1,0.48
10857519,K02075.01,6,CANDIDATE,19 20 24.470,+48 15 04.11,2.05,69,2.41,0.03,0,0.01,4,1.42,1904,6422,4.16,1.54,1.24,1,8.22
9517393,K02076.01,6,CANDIDATE,19 09 54.631,+46 08 28.24,56.78,878,6.74,0.29,0,0.03,65,2.8,480,6052,4.5,0.95,1.05,2,4.92
9517393,K02076.02,6,CANDIDATE,19 09 54.631,+46 08 28.24,219.32,3493,12.21,0.72,0,0.05,145,5.61,306,,,0.95,,2,8.00E-004
9351316,K02078.01,6,CANDIDATE,19 41 00.278,+45 50 34.70,18.78,887,3.04,0.12,0,0.03,38,1.77,420,4317,4.71,0.57,0.6,2,2.16
9351316,K02078.02,6,CANDIDATE,19 41 00.278,+45 50 34.70,161.51,2053,6.12,0.49,0,0.04,209,2.5,204.9,,,0.57,,2,0.24
9473078,K02079.01,6,CANDIDATE,19 39 54.917,+46 00 20.34,0.69,44,1.7,0.01,0,0.01,2.42,0.66,1950,5434,4.42,0.93,0.82,1,2.58
10864531,K02080.01,6,CANDIDATE,19 32 55.254,+48 16 52.92,83.49,937,6.11,0.37,0,0.03,107.3,2.7,400,5870,4.54,0.89,1,2,0.64
10864531,K02080.02,6,CANDIDATE,19 32 55.254,+48 16 52.92,34.06,784,2.65,0.21,0,0.03,59,2.8,539,5870,4.54,0.89,1,2,0.54
2853780,K02081.01,6,CANDIDATE,19 26 54.997,+38 04 12.07,6.21,185,10.08,0.08,0,0.01,4.8,4.13,1496,5249,3.6,3.13,1.43,1,31.67
9472000,K02082.01,6,CANDIDATE,19 38 16.062,+46 04 32.89,31.59,380,3.41,0.2,0,0.02,56,1.97,588,6066,4.5,0.96,1.06,1,3.82
7097965,K02083.01,6,CANDIDATE,18 57 57.678,+42 38 53.84,7.72,256,1.64,0.08,0,0.02,26,2.2,1097,6238,4.29,1.25,1.11,1,1.29
3967326,K02084.01,6,CANDIDATE,19 39 21.606,+39 05 09.57,4.2,864,2.14,0.05,0,0.03,11,3.5,1039,5029,4.33,1.12,0.99,1,0.26
6768394,K02086.01,6,CANDIDATE,19 15 50.698,+42 15 54.04,7.13,168,4.15,0.08,0,0.01,6.31,2.2,1205,6180,4.16,1.47,1.12,3,1.39
6768394,K02086.02,6,CANDIDATE,19 15 50.698,+42 15 54.04,8.92,196,4.41,0.09,0,0.02,7.32,2.4,1119,6180,4.16,1.47,1.12,3,1.89
6768394,K02086.03,6,CANDIDATE,19 15 50.698,+42 15 54.04,11.9,165,2.99,0.11,0,0.02,8.87,2.5,1014,6180,4.16,1.47,1.12,3,0.54
6922710,K02087.01,6,CANDIDATE,18 46 14.751,+42 27 01.80,23.13,157,4.86,0.17,0,0.01,36,1.6,765,6223,4.27,1.28,1.12,1,2.02
11348997,K02090.01,6,CANDIDATE,19 24 22.258,+49 11 24.22,5.13,826,1.6,0.05,0,0.03,18.4,1.5,562,3834,4.7,0.5,0.46,1,1.72
5705819,K02091.01,6,CANDIDATE,19 27 39.089,+40 57 14.01,8.78,745,3.83,0.08,0,0.03,7.62,2.55,698,5159,4.62,0.72,0.8,1,0.31
6696580,K02092.01,6,CANDIDATE,19 33 10.474,+42 11 46.86,57.69,1590,4.63,0.3,0,0.04,62,3.6,435,5999,4.65,0.81,1.06,3,1.43
6696580,K02092.02,6,CANDIDATE,19 33 10.474,+42 11 46.86,25.56,1050,4.4,0.17,0,0.03,36,2.8,572,5999,4.65,0.81,1.06,3,3.23
6696580,K02092.03,6,CANDIDATE,19 33 10.474,+42 11 46.86,77.09,1098,4.1,0.36,0,0.05,53,3.9,395.5,,,0.81,,3,0.18
6525946,K02093.01,6,CANDIDATE,19 31 48.999,+41 56 05.28,6.78,475,3.4,0.07,0,0.02,14.3,2.17,1015,6287,4.5,0.98,1.11,3,2
8505920,K02094.01,6,CANDIDATE,19 42 39.089,+44 31 33.03,42.42,612,4.67,0.22,0,0.02,69,2.2,477,5379,4.44,0.9,0.81,2,0.39
8505920,K02094.02,6,CANDIDATE,19 42 39.089,+44 31 33.03,198.69,731,7.3,0.62,0,0.02,213,2.4,286,,,0.9,,2,0.96
7918992,K02095.01,6,CANDIDATE,19 59 08.511,+43 40 14.70,1.43,173,2.08,0.03,0,0.01,5.2,1.11,1476,5734,4.56,0.85,0.96,1,1.7
9307509,K02096.01,6,CANDIDATE,20 02 28.726,+45 47 20.12,9.76,504,3.14,0.08,0,0.02,19.3,1.7,661,4999,4.58,0.73,0.73,1,0.89
10158729,K02097.01,6,CANDIDATE,19 50 53.555,+47 06 45.57,58.6,476,5.61,0.31,0,0.02,80,2.3,510,6248,4.45,1.05,1.12,1,2.88
6105462,K02098.01,6,CANDIDATE,18 59 54.719,+41 25 12.57,25.08,232,6.32,0.18,0,0.02,17.9,2.42,795,6456,4.23,1.39,1.2,2,3.4
6105462,K02098.02,6,CANDIDATE,18 59 54.719,+41 25 12.57,89.72,216,10.5,0.42,0,0.01,61,2.1,519,,,1.39,,2,0.32
3120355,K02099.01,6,CANDIDATE,19 29 12.297,+38 16 01.34,78.1,622,8.55,0.37,0,0.03,40.1,2.8,446,6158,4.48,0.99,1.09,1,0.41
6047072,K02100.01,6,CANDIDATE,19 33 02.988,+41 21 54.43,4.27,200,2.17,0.05,0,0.02,8.3,1.7,1115,5983,4.51,0.93,1.03,1,0.66
9411412,K02101.01,6,CANDIDATE,19 38 50.251,+45 58 10.20,2.89,346,1.4,0.03,0,0.02,10,1.17,779,4286,4.71,0.56,0.59,1,2.23
7008211,K02102.01,6,CANDIDATE,18 46 22.595,+42 35 47.07,187.75,1662,5.65,0.6,0,0.04,196,3.6,277,5323,4.5,0.83,0.81,1,0.62
7620413,K02103.01,6,CANDIDATE,19 42 00.645,+43 13 58.05,2.54,145,3.06,0.04,0,0.01,3.79,1.24,1288,5782,4.49,0.92,0.95,1,1.98
10854546,K02104.01,6,CANDIDATE,19 14 59.985,+48 16 37.80,2.17,490,1.65,0.03,0,0.03,4,3,1550,6102,4.38,1.09,1.05,1,1.36
8165946,K02105.01,6,CANDIDATE,19 27 29.121,+44 05 14.56,6.42,165,2.71,0.07,0,0.01,15.1,1.36,1043,6202,4.46,1.02,1.1,1,0.22
12017109,K02106.01,6,CANDIDATE,19 35 36.138,+50 25 37.39,9.75,452,2.32,0.09,0,0.02,17.2,2.2,797,5770,4.55,0.86,0.97,1,2.1
9225395,K02107.01,6,CANDIDATE,19 38 16.648,+45 40 16.54,81.32,712,5.79,0.36,0,0.03,100,2.2,371,5582,4.58,0.81,0.92,1,0.56
10709622,K02108.01,6,CANDIDATE,18 45 17.417,+48 03 59.41,51.33,707,9.77,0.27,0,0.03,24,3.4,546,6098,4.35,1.13,1.04,1,1.49
11499228,K02109.01,6,CANDIDATE,19 09 31.699,+49 27 08.60,19.79,364,3.29,0.15,0,0.02,46,2.02,738,6286,4.44,1.06,1.13,1,0.04
11460462,K02110.01,6,CANDIDATE,19 37 52.449,+49 19 51.67,5.04,76,1.95,0.06,0,0.01,16.5,1.14,1301,6470,4.31,1.27,1.18,1,1.25
8612275,K02111.01,6,CANDIDATE,19 05 08.335,+44 46 53.58,3.29,254,2.53,0.04,0,0.02,7.7,1.74,1287,6037,4.42,1.03,1.03,2,1.77
8612275,K02111.02,6,CANDIDATE,19 05 08.335,+44 46 53.58,7.19,377,1.61,0.07,0,0.02,12.9,2.5,999,6037,4.42,1.03,1.03,2,0.61
7207061,K02113.01,6,CANDIDATE,19 35 17.834,+42 46 46.92,15.94,1094,3.36,0.12,0,0.03,33.8,2.8,596,5177,4.58,0.83,0.95,2,2.35
7207061,K02113.02,6,CANDIDATE,19 35 17.834,+42 46 46.92,12.33,822,3.09,0.1,0,0.03,28.5,2.38,648,5177,4.58,0.83,0.95,2,1.11
6921944,K02114.01,6,CANDIDATE,18 44 26.821,+42 27 17.68,4.42,594,1.94,0.04,0,0.02,17.2,1.33,660,4230,4.72,0.55,0.58,1,2.87
9532052,K02115.01,6,CANDIDATE,19 36 36.797,+46 09 59.18,15.73,1186,3.99,0.12,0,0.04,20,3.8,648,5184,4.45,0.98,0.98,1,0.86
8164012,K02116.01,6,CANDIDATE,19 24 34.849,+44 03 45.14,1.25,202,2.1,0.02,0,0.01,4.42,1.48,1807,6242,4.46,1.03,1.11,1,0.02
4140813,K02117.01,6,CANDIDATE,19 05 55.042,+39 16 11.85,13.36,762,2.71,0.09,0,0.03,25,1.77,481,4421,4.72,0.57,0.63,1,2.34
4055304,K02119.01,6,CANDIDATE,19 24 11.982,+39 08 30.01,0.57,268,1.09,0.01,0,0.02,3.23,1.31,1791,5099,4.55,0.76,0.75,1,0.43
4857213,K02120.01,6,CANDIDATE,19 48 17.915,+39 56 01.86,8.77,193,2.15,0.08,0,0.01,23,2.8,1073,5046,3.85,1.88,0.92,1,3.44
9415108,K02121.01,6,CANDIDATE,19 44 10.159,+45 59 06.51,4.51,302,2.19,0.05,0,0.02,15.2,1.39,966,5554,4.58,0.81,0.91,1,0.82
4262581,K02122.01,6,CANDIDATE,19 26 35.098,+39 23 47.86,37.65,356,6.19,0.22,0,0.02,44,1.67,515,5779,4.53,0.88,0.96,1,0.36
8591693,K02123.01,6,CANDIDATE,20 06 10.313,+44 36 20.20,29.46,484,3.69,0.19,0,0.02,38,2.3,596,6034,4.5,0.95,1.04,1,1.78
11462341,K02124.01,6,CANDIDATE,19 41 09.251,+49 22 47.25,42.34,360,4.5,0.2,0,0.02,68,1.05,313,4250,4.72,0.55,0.58,1,0.21
9405595,K02125.01,6,CANDIDATE,19 29 51.431,+45 58 05.84,23.36,598,4.83,0.17,0,0.02,37.8,2.5,690,6248,4.45,1.04,1.12,1,0.13
3546060,K02126.01,6,CANDIDATE,19 27 13.923,+38 37 21.72,9.69,1092,2.66,0.08,0,0.03,25,2.4,609,4660,4.61,0.72,0.78,1,0.25
7019489,K02128.01,6,CANDIDATE,19 07 46.597,+42 34 50.27,24.26,1443,4.45,0.16,0,0.24,13.4,20,509,5283,4.65,0.77,0.95,1,0.22
9351920,K02129.01,6,CANDIDATE,19 41 51.211,+45 48 45.86,8.8,331,3.52,0.09,0,0.02,17.2,1.77,900,6071,4.5,0.96,1.06,1,1.8
2161536,K02130.01,6,CANDIDATE,19 26 54.287,+37 31 44.04,16.85,962,2.45,0.11,0,0.03,49,1.66,411,4142,4.73,0.54,0.56,1,0.47
10549023,K02131.01,6,CANDIDATE,19 47 52.515,+47 45 05.37,14.36,372,4.98,0.13,0,0.02,14,2.6,911,6652,4.38,1.2,1.25,1,6.34
9661979,K02132.01,6,CANDIDATE,19 46 47.344,+46 22 18.16,69.89,589,5.09,0.32,0,0.02,85,2.1,398,5584,4.55,0.84,0.9,1,0.17
8219268,K02133.01,6,CANDIDATE,19 02 41.492,+44 07 00.23,6.25,425,11.26,0.08,0,0.02,4.3,14.9,2132,4837,2.85,7.6,1.5,1,3.48
4254466,K02134.01,6,CANDIDATE,19 17 37.610,+39 20 19.82,42.3,580,4.29,0.23,0,0.02,76,2.3,518,5719,4.42,0.97,0.91,1,0.07
9904006,K02135.01,6,CANDIDATE,19 47 12.825,+46 44 28.14,55.19,359,9.38,0.3,0,0.02,30,2.55,568,6321,4.31,1.23,1.14,3,1.64
9904006,K02135.02,6,CANDIDATE,19 47 12.825,+46 44 28.14,20.19,109,5.79,0.15,0,0.01,26,1.3,794,,,1.23,,3,0.96
